OrderID,CustomerID,ProductID,OrderDate,Sales,Profit
O036231,C02570,P00335,2022-03-05,755,-292
O036232,C08030,P01428,2023-06-14,1596,-188
O036233,C00393,P01821,2022-04-01,2323,472
O036234,C04792,P00467,2024-03-19,474,661
O036235,C06124,P00586,2022-11-17,775,811
O036236,C08716,P01666,2023-01-29,735,-59
O036237,C03281,P01369,2023-10-06,3364,793
O036238,C04192,P00066,2022-02-14,351,-336
O036239,C04934,P01398,2022-09-01,3809,383
O036240,C03301,P01137,2023-07-25,4092,-389
O036241,C05293,P00437,2023-08-13,1710,643
O036242,C03658,P01416,2023-06-09,3007,508
O036243,C02188,P01578,2024-01-19,593,149
O036244,C09348,P00971,2023-11-07,4839,63
O036245,C04204,P00722,2023-07-11,3336,636
O036246,C04458,P00286,2022-03-31,4980,1388
O036247,C00135,P00112,2023-02-04,3737,-339
O036248,C09060,P01163,2023-01-23,1127,328
O036249,C00455,P01231,2022-09-04,2525,-48
O036250,C04722,P01409,2024-03-23,1461,-300
O036251,C07187,P00146,2023-08-15,2024,736
O036252,C06711,P01351,2023-06-29,540,555
O036253,C00611,P01464,2022-07-19,4318,1476
O036254,C09201,P00913,2022-10-07,3761,926
O036255,C06109,P00075,2022-09-11,1619,953
O036256,C06973,P00581,2022-12-26,2437,-243
O036257,C03244,P01861,2024-08-13,954,635
O036258,C06023,P01414,2023-04-11,273,1130
O036259,C09695,P01250,2024-04-29,1878,1419
O036260,C07663,P00215,2022-05-18,1705,-305
O036261,C01435,P00278,2024-04-06,4247,-172
O036262,C05235,P01665,2024-03-21,2268,-112
O036263,C06657,P01866,2024-08-18,2963,526
O036264,C02545,P00879,2022-07-14,2654,1099
O036265,C02630,P01428,2024-05-23,618,-420
O036266,C07866,P00734,2023-04-25,1038,994
O036267,C01051,P00607,2023-02-16,2690,-39
O036268,C05586,P00019,2023-02-17,414,231
O036269,C03014,P01704,2023-08-27,4182,-215
O036270,C00396,P00194,2024-01-02,2464,548
O036271,C07690,P01327,2022-11-07,290,113
O036272,C02023,P00407,2022-07-25,2074,183
O036273,C03251,P01003,2024-04-12,4516,990
O036274,C06221,P00622,2024-04-07,94,1199
O036275,C04816,P01757,2022-06-06,2736,1393
O036276,C02031,P01454,2023-02-27,2930,-80
O036277,C09894,P00851,2024-07-19,4175,424
O036278,C07343,P01158,2024-09-24,1979,1421
O036279,C02701,P01702,2024-06-10,2554,1480
O036280,C05849,P01651,2023-05-13,651,876
O036281,C07092,P01220,2022-09-08,2610,639
O036282,C04393,P01246,2023-09-12,3864,353
O036283,C05516,P00175,2022-05-31,1933,300
O036284,C06219,P01562,2022-09-16,3669,-163
O036285,C02024,P01290,2022-03-23,938,1405
O036286,C02546,P01570,2023-11-04,1391,78
O036287,C04271,P00095,2023-09-30,144,593
O036288,C07612,P01055,2023-08-13,4628,681
O036289,C02502,P01384,2022-01-03,3582,285
O036290,C04646,P01324,2022-03-14,70,183
O036291,C07440,P00176,2023-08-18,816,1353
O036292,C04565,P01360,2024-03-03,4144,425
O036293,C02813,P00679,2024-07-05,856,-251
O036294,C08381,P00037,2024-03-13,4634,-208
O036295,C03461,P00109,2023-07-12,3576,1146
O036296,C08512,P01219,2022-09-24,2511,916
O036297,C06553,P01737,2022-08-10,4180,759
O036298,C05111,P01410,2023-07-23,3604,891
O036299,C03618,P01951,2024-02-20,3459,1028
O036300,C02275,P01932,2023-10-05,4135,747
O036301,C05860,P01578,2022-03-20,2445,1371
O036302,C00559,P01473,2024-07-10,1665,1055
O036303,C02222,P01638,2022-02-20,2928,979
O036304,C05932,P00507,2022-08-10,4937,1055
O036305,C04976,P00489,2022-04-09,1697,-118
O036306,C09089,P01653,2023-01-09,1626,-492
O036307,C05570,P01363,2024-01-21,299,75
O036308,C09178,P01476,2023-09-24,3103,369
O036309,C03315,P01615,2022-05-21,4936,497
O036310,C04475,P00352,2023-01-16,1626,-305
O036311,C00104,P01848,2022-01-08,1212,879
O036312,C07180,P00855,2022-02-01,924,1075
O036313,C07883,P01765,2023-07-16,1117,1454
O036314,C01420,P00911,2022-08-22,154,-358
O036315,C00597,P00175,2022-11-20,1475,1005
O036316,C01182,P00568,2023-07-15,2589,383
O036317,C00722,P00521,2023-08-06,881,-115
O036318,C09760,P00793,2022-05-12,2380,1071
O036319,C03254,P00608,2023-03-23,2231,86
O036320,C09931,P00434,2024-04-07,2786,-141
O036321,C01880,P00554,2022-04-05,4634,1063
O036322,C05843,P01602,2022-11-21,1112,1041
O036323,C03383,P01748,2024-04-13,666,-394
O036324,C00563,P01820,2023-05-04,284,-168
O036325,C09457,P01988,2024-05-26,1806,800
O036326,C02260,P01144,2022-09-10,2086,295
O036327,C06111,P00065,2024-07-29,4488,1370
O036328,C09287,P00341,2022-06-28,2329,390
O036329,C08896,P00576,2022-06-24,2034,1022
O036330,C09782,P01157,2022-04-09,3500,-293
O036331,C05882,P01169,2022-02-11,803,-383
O036332,C04222,P00225,2023-09-18,1178,1447
O036333,C08683,P00689,2022-07-10,1219,1007
O036334,C08994,P00529,2023-08-11,4892,55
O036335,C00607,P00174,2022-08-20,1524,401
O036336,C05409,P01594,2022-12-20,1810,968
O036337,C01664,P00165,2024-05-04,3873,233
O036338,C01927,P01065,2023-11-06,3561,1012
O036339,C09806,P01054,2023-06-18,2880,708
O036340,C07141,P01508,2023-04-17,4379,174
O036341,C07003,P00764,2023-05-05,4115,-446
O036342,C05259,P01246,2022-10-23,4311,415
O036343,C00451,P00552,2022-08-11,2686,788
O036344,C08005,P01601,2022-01-10,3517,1480
O036345,C02809,P01644,2022-11-29,3637,331
O036346,C08740,P00239,2023-01-10,4924,902
O036347,C05006,P00883,2023-11-12,3779,-500
O036348,C00888,P01344,2023-04-25,174,959
O036349,C00566,P01546,2024-09-21,1752,36
O036350,C02293,P00170,2024-05-10,2142,347
O036351,C00159,P01583,2023-07-28,4840,566
O036352,C08524,P01099,2022-05-25,1518,1353
O036353,C09162,P00702,2024-09-05,3786,1383
O036354,C08755,P00531,2024-01-14,626,-120
O036355,C02213,P00785,2023-09-19,4613,1015
O036356,C04928,P00287,2023-12-15,2801,612
O036357,C03023,P01345,2023-10-29,3385,876
O036358,C04300,P01616,2022-07-26,1885,91
O036359,C00398,P00426,2023-11-29,1673,107
O036360,C07518,P00993,2024-02-28,1761,942
O036361,C09131,P01235,2022-12-22,2493,1437
O036362,C03638,P01818,2024-04-17,3395,1213
O036363,C05947,P00143,2023-03-15,1091,745
O036364,C07319,P00206,2022-09-28,2823,222
O036365,C04205,P00501,2024-01-20,4695,577
O036366,C03882,P00285,2022-11-06,4607,656
O036367,C02447,P00715,2022-03-31,2755,912
O036368,C01237,P01125,2023-09-05,1178,808
O036369,C05007,P00677,2023-06-13,1042,332
O036370,C09652,P00245,2024-06-24,1627,119
O036371,C09862,P01752,2023-04-20,3859,678
O036372,C07503,P00173,2022-04-06,394,-495
O036373,C05649,P00055,2024-07-18,2981,-139
O036374,C01640,P00360,2024-07-23,4188,822
O036375,C09114,P01891,2024-09-03,3716,7
O036376,C05744,P00219,2024-04-21,2218,175
O036377,C09469,P01500,2023-11-10,4769,1436
O036378,C09193,P00036,2024-04-28,3086,319
O036379,C09933,P00049,2022-06-22,3577,-375
O036380,C05134,P00449,2023-05-09,2501,854
O036381,C01728,P01316,2024-06-23,1495,1139
O036382,C07834,P00593,2024-06-09,2591,-238
O036383,C03648,P00842,2022-01-22,2901,-367
O036384,C07643,P01666,2024-06-02,1094,-298
O036385,C07134,P01493,2022-03-24,499,-236
O036386,C07111,P00395,2024-09-19,2742,1338
O036387,C04471,P01695,2022-12-29,2767,480
O036388,C00388,P00265,2022-10-03,2785,1128
O036389,C01907,P00529,2022-11-18,3349,1330
O036390,C01469,P01431,2024-03-27,3400,982
O036391,C06638,P00723,2022-03-25,1838,-125
O036392,C00294,P01988,2023-08-04,439,-166
O036393,C03990,P01530,2022-12-19,4449,924
O036394,C00674,P01678,2023-04-29,508,44
O036395,C04494,P01168,2022-03-26,1737,-481
O036396,C08949,P00799,2023-04-03,4065,767
O036397,C06474,P01660,2024-08-11,726,425
O036398,C07696,P01796,2024-02-12,4805,1222
O036399,C09510,P01783,2024-02-27,3978,1141
O036400,C04885,P00595,2024-05-20,1295,553
O036401,C02461,P00673,2022-09-07,3224,797
O036402,C09433,P00839,2023-01-09,4442,956
O036403,C02276,P01374,2024-05-20,799,353
O036404,C08467,P01254,2022-11-07,1088,897
O036405,C07876,P01499,2023-08-17,4703,466
O036406,C09103,P00479,2022-02-20,2655,936
O036407,C05488,P01267,2023-05-02,4859,-214
O036408,C01850,P00861,2024-09-01,4072,656
O036409,C07204,P01688,2023-12-15,469,363
O036410,C02361,P01019,2024-05-01,1471,1316
O036411,C07036,P00803,2023-02-10,597,503
O036412,C01839,P00266,2024-05-16,3262,-389
O036413,C09277,P01454,2022-05-30,3092,236
O036414,C00236,P00687,2024-01-17,3434,-320
O036415,C01318,P00597,2024-02-25,824,1498
O036416,C02731,P00219,2023-01-04,498,1041
O036417,C03554,P00414,2022-05-31,1832,1183
O036418,C05006,P01202,2024-06-14,607,1349
O036419,C02447,P00623,2022-09-03,1870,269
O036420,C04198,P01784,2022-11-24,1785,818
O036421,C04799,P00436,2023-08-18,4911,503
O036422,C01248,P00467,2023-07-20,4889,521
O036423,C05317,P00730,2024-08-12,4789,1219
O036424,C02905,P00341,2022-05-23,216,1405
O036425,C04321,P00797,2023-02-19,444,1242
O036426,C02305,P01253,2022-04-27,3912,878
O036427,C06012,P00211,2022-04-10,1005,1379
O036428,C09474,P00341,2023-03-22,3031,1366
O036429,C07893,P00127,2023-12-14,4446,348
O036430,C03094,P01432,2023-01-30,235,977
O036431,C06928,P01814,2022-11-06,1102,-38
O036432,C07659,P00787,2023-11-02,3696,-169
O036433,C00112,P01431,2022-08-14,3633,665
O036434,C08432,P00227,2023-10-09,587,598
O036435,C03477,P00584,2024-05-28,2453,481
O036436,C04470,P00178,2023-05-19,2787,1039
O036437,C04940,P01741,2023-09-18,1380,1249
O036438,C02189,P01028,2022-01-06,4235,1284
O036439,C04570,P00160,2023-09-28,3032,1277
O036440,C03256,P00059,2022-01-01,957,485
O036441,C01301,P00766,2024-07-25,3094,1460
O036442,C08418,P00984,2024-06-01,4066,184
O036443,C09760,P00680,2022-05-21,4708,-167
O036444,C02432,P00794,2022-01-05,4087,1225
O036445,C00540,P00967,2022-07-23,714,726
O036446,C04524,P01349,2023-03-10,3648,-370
O036447,C00041,P00061,2023-06-17,1660,1324
O036448,C08661,P01143,2023-03-14,4058,1206
O036449,C04528,P01700,2022-09-28,3685,926
O036450,C01120,P00363,2023-02-26,4803,253
O036451,C06838,P00896,2022-07-03,1146,-58
O036452,C06495,P00648,2022-02-08,2801,760
O036453,C01765,P01003,2024-02-29,2023,111
O036454,C08348,P01797,2023-04-24,4205,45
O036455,C05186,P00786,2022-01-05,1048,1250
O036456,C00818,P01976,2023-12-14,1030,-238
O036457,C00975,P01491,2022-03-08,399,1433
O036458,C05953,P01951,2022-05-16,789,381
O036459,C00815,P00787,2022-12-08,3779,1266
O036460,C07048,P01080,2022-01-11,1902,507
O036461,C00766,P00587,2023-09-24,1317,980
O036462,C04095,P01178,2023-12-22,3445,-106
O036463,C07303,P01745,2022-01-07,1320,-73
O036464,C03717,P00725,2024-07-09,3186,212
O036465,C04009,P00320,2022-03-20,4057,-193
O036466,C09803,P01837,2023-07-17,3853,248
O036467,C08979,P01363,2023-07-24,2794,77
O036468,C09289,P01018,2024-01-31,4029,-360
O036469,C07705,P00256,2023-01-11,605,-274
O036470,C09601,P01535,2022-01-26,4273,442
O036471,C07269,P00601,2024-05-15,455,1493
O036472,C08981,P01299,2024-09-06,3029,1395
O036473,C01899,P01294,2024-09-14,2437,-102
O036474,C06704,P01843,2022-03-18,4315,-14
O036475,C05275,P00972,2024-02-01,1063,-183
O036476,C08499,P01507,2023-12-08,2175,-142
O036477,C01119,P00907,2024-02-02,3546,265
O036478,C08763,P01527,2024-05-26,972,93
O036479,C03439,P00453,2023-06-04,3142,-192
O036480,C09031,P01610,2023-07-16,937,282
O036481,C04356,P01698,2023-02-06,660,442
O036482,C07544,P00234,2022-12-19,2208,-444
O036483,C09262,P01949,2022-09-14,2582,-180
O036484,C07977,P00806,2022-07-29,1184,-54
O036485,C06025,P01152,2022-09-13,1748,1117
O036486,C08251,P00902,2024-02-02,4653,624
O036487,C05100,P01996,2024-03-25,748,-349
O036488,C03927,P01063,2022-08-07,4095,176
O036489,C05926,P01596,2024-05-18,2070,196
O036490,C09623,P00234,2024-05-10,4237,59
O036491,C00830,P00203,2022-03-22,843,-397
O036492,C09379,P01957,2022-07-04,494,-256
O036493,C07014,P01952,2023-01-17,2887,295
O036494,C00312,P00604,2024-01-07,4991,316
O036495,C09824,P01898,2023-07-13,4868,1090
O036496,C08096,P00024,2024-07-05,1146,-263
O036497,C06125,P00350,2023-04-14,4070,1325
O036498,C00558,P00497,2024-09-11,1340,1155
O036499,C09172,P00070,2023-09-29,1458,-39
O036500,C04862,P00353,2022-07-24,4137,1165
O036501,C06724,P01506,2023-09-28,3587,675
O036502,C01840,P01175,2022-02-14,4881,513
O036503,C04326,P00159,2023-06-18,3306,804
O036504,C04924,P01186,2023-11-16,1540,-75
O036505,C03342,P00699,2023-11-21,3255,1424
O036506,C05549,P01063,2024-05-31,2324,-64
O036507,C08333,P00147,2023-11-16,3473,1269
O036508,C05452,P00020,2024-03-13,2443,1497
O036509,C09042,P00395,2023-02-17,4192,-44
O036510,C08631,P00082,2023-05-26,2659,916
O036511,C00583,P00950,2024-03-15,1699,1347
O036512,C05685,P00738,2023-01-25,4583,-34
O036513,C07707,P01188,2022-08-20,1036,436
O036514,C01894,P01784,2024-02-01,4655,156
O036515,C08762,P01071,2024-05-27,3032,-225
O036516,C07367,P00577,2024-07-17,4807,609
O036517,C00083,P01216,2023-08-16,4683,62
O036518,C03642,P01812,2022-03-31,3950,1059
O036519,C08179,P00914,2023-05-12,3181,652
O036520,C02868,P00968,2022-08-28,848,743
O036521,C02293,P00978,2024-04-19,2273,787
O036522,C00594,P01018,2022-12-19,1237,375
O036523,C03356,P01328,2023-06-05,3856,-356
O036524,C07537,P00773,2022-11-06,4108,544
O036525,C08230,P00432,2022-01-04,1741,1215
O036526,C01811,P00400,2024-04-29,2766,934
O036527,C07155,P00989,2022-02-10,4203,33
O036528,C00109,P01161,2022-03-02,50,462
O036529,C00058,P00447,2024-07-06,3208,687
O036530,C09631,P01278,2022-06-21,2074,351
O036531,C03010,P01984,2022-08-10,1503,757
O036532,C09099,P01157,2023-09-04,3820,327
O036533,C00971,P00542,2023-10-04,2477,1451
O036534,C08858,P01346,2023-06-09,250,1314
O036535,C08988,P00923,2024-08-20,533,-360
O036536,C02359,P01981,2022-05-21,2492,988
O036537,C05553,P01439,2023-08-03,3425,-264
O036538,C06114,P00806,2023-11-20,4773,338
O036539,C07233,P01475,2023-10-26,726,307
O036540,C02364,P00277,2024-05-05,4634,1231
O036541,C09738,P01469,2022-03-24,3649,1003
O036542,C08305,P00278,2022-10-01,3097,-85
O036543,C03013,P00520,2024-04-04,2803,-401
O036544,C04992,P00922,2024-03-25,2889,1294
O036545,C08914,P01598,2022-09-28,2282,-271
O036546,C00639,P00514,2023-07-25,3585,502
O036547,C06694,P00281,2022-07-08,429,-399
O036548,C02705,P01083,2024-03-25,838,759
O036549,C06622,P00104,2023-11-28,793,1414
O036550,C03787,P00215,2024-09-15,1134,677
O036551,C07591,P01149,2022-05-17,936,-207
O036552,C01717,P01875,2022-04-26,2526,66
O036553,C09956,P00393,2022-02-11,3857,212
O036554,C04435,P00845,2024-01-06,2540,1255
O036555,C03228,P01353,2024-03-17,538,-422
O036556,C06942,P00769,2023-09-03,1431,325
O036557,C05881,P01807,2023-02-16,3417,17
O036558,C03875,P01234,2023-08-07,3904,1399
O036559,C08087,P00958,2024-04-15,2183,1170
O036560,C05668,P00900,2024-06-10,4955,556
O036561,C02786,P01242,2023-09-27,3835,-242
O036562,C02672,P01885,2022-01-17,2112,908
O036563,C03454,P01167,2024-01-20,2871,216
O036564,C01356,P01304,2022-11-18,1170,-83
O036565,C01493,P01423,2024-03-08,3988,596
O036566,C08685,P01715,2022-03-19,4166,1426
O036567,C08480,P01745,2023-02-26,739,1107
O036568,C09913,P00205,2023-08-01,4039,1019
O036569,C03628,P00711,2022-08-22,2264,1378
O036570,C08680,P01480,2023-02-05,3417,761
O036571,C00413,P01595,2024-05-20,4049,1377
O036572,C02593,P00983,2024-08-13,4026,156
O036573,C08100,P00865,2023-12-10,4414,-94
O036574,C08431,P00901,2022-04-07,2924,1391
O036575,C01232,P01151,2023-12-11,2000,736
O036576,C04878,P00377,2023-03-01,230,-7
O036577,C01413,P01799,2022-03-02,86,-446
O036578,C00989,P01874,2023-08-29,2793,1230
O036579,C03414,P00006,2023-08-24,3785,92
O036580,C04400,P00977,2022-09-22,634,394
O036581,C01721,P01187,2022-04-19,2089,420
O036582,C09494,P00749,2024-07-02,1100,423
O036583,C06014,P01375,2023-09-08,3144,951
O036584,C04470,P01666,2022-01-13,4844,551
O036585,C06386,P00225,2023-10-27,2997,490
O036586,C02903,P00883,2024-07-30,3032,1266
O036587,C05613,P00139,2023-06-08,1149,516
O036588,C04063,P01925,2022-11-26,3855,100
O036589,C07330,P00264,2024-06-18,1253,96
O036590,C03904,P01047,2022-07-28,4918,54
O036591,C09543,P00252,2022-07-24,3868,380
O036592,C09825,P00979,2022-10-26,1210,-110
O036593,C04265,P00964,2023-06-20,1207,1171
O036594,C02433,P00445,2022-04-13,2578,-112
O036595,C00146,P00335,2022-03-11,3899,1329
O036596,C04817,P01579,2023-09-11,510,585
O036597,C04352,P00922,2023-04-03,493,1115
O036598,C08058,P00918,2024-06-12,685,476
O036599,C05734,P01309,2023-01-04,2807,1098
O036600,C01616,P00135,2022-03-03,4131,84
O036601,C08321,P00047,2023-05-31,2381,157
O036602,C09039,P00232,2024-08-01,2566,90
O036603,C00935,P01719,2023-03-06,4778,621
O036604,C07767,P01395,2024-03-16,3355,20
O036605,C04692,P00927,2023-01-02,3780,314
O036606,C05103,P01457,2022-11-23,1882,1329
O036607,C00839,P00221,2022-02-24,783,421
O036608,C09996,P01629,2023-08-17,4826,471
O036609,C01029,P01814,2023-07-29,2236,-65
O036610,C09320,P01396,2022-10-07,1951,325
O036611,C06712,P00440,2022-11-22,4824,282
O036612,C01285,P00586,2023-08-29,3176,332
O036613,C02558,P01016,2023-10-12,1495,-111
O036614,C01186,P01141,2024-09-23,1042,1140
O036615,C02991,P01319,2022-05-22,4701,905
O036616,C03518,P00225,2022-08-12,681,1363
O036617,C03915,P01945,2024-08-10,1963,-114
O036618,C06447,P01105,2023-01-27,4615,-42
O036619,C09452,P00278,2023-01-18,4402,15
O036620,C03133,P00142,2023-03-26,4154,1223
O036621,C04062,P00392,2023-02-01,2133,161
O036622,C01557,P01665,2024-07-28,2875,-488
O036623,C03717,P00360,2023-12-30,1512,367
O036624,C08201,P00001,2022-05-10,3341,489
O036625,C01374,P00121,2023-09-30,3371,1226
O036626,C04199,P01495,2022-07-14,2789,-207
O036627,C07481,P00898,2023-12-31,3693,654
O036628,C04268,P00506,2022-07-15,3945,720
O036629,C03027,P01851,2023-10-15,2872,138
O036630,C03158,P00129,2024-08-09,2034,767
O036631,C00675,P01834,2022-06-10,698,-231
O036632,C03629,P01522,2023-11-05,1995,-211
O036633,C03675,P00240,2022-08-14,2286,874
O036634,C00396,P00084,2023-01-15,1108,414
O036635,C02293,P01764,2023-08-03,4474,-21
O036636,C06585,P00622,2023-10-30,1456,1172
O036637,C06001,P00503,2024-09-22,253,-263
O036638,C05342,P01722,2022-08-26,926,612
O036639,C04055,P00364,2024-03-09,1826,228
O036640,C05524,P00747,2024-07-10,1736,591
O036641,C01070,P01372,2023-02-05,58,716
O036642,C08485,P01213,2023-07-19,1586,568
O036643,C08588,P01721,2023-02-25,4679,-223
O036644,C08903,P01346,2023-11-01,545,-186
O036645,C04804,P00813,2023-10-06,2865,434
O036646,C04179,P00298,2024-03-23,4466,859
O036647,C08283,P01945,2022-04-29,4391,168
O036648,C07661,P01688,2024-01-03,2530,986
O036649,C09851,P00721,2023-06-16,1385,346
O036650,C05486,P01838,2022-06-09,346,201
O036651,C00393,P00830,2022-09-02,583,1070
O036652,C07409,P01141,2024-02-08,364,900
O036653,C06710,P01710,2022-07-30,2222,132
O036654,C09889,P00266,2022-02-15,3669,980
O036655,C01071,P01463,2023-08-20,2542,1195
O036656,C03931,P00870,2023-09-01,842,1339
O036657,C05415,P01422,2024-07-22,2477,1200
O036658,C03248,P00359,2023-11-08,1542,440
O036659,C04155,P01024,2023-03-18,4134,385
O036660,C09147,P00339,2024-07-02,2886,1388
O036661,C05898,P01711,2022-12-01,4141,410
O036662,C01726,P00813,2023-03-01,2556,206
O036663,C06204,P00283,2023-10-05,1245,592
O036664,C04549,P01879,2024-08-11,2523,-466
O036665,C00509,P00082,2022-03-16,3816,1024
O036666,C03466,P00245,2022-09-19,3156,748
O036667,C06231,P00911,2023-10-04,4323,-372
O036668,C04591,P00575,2023-01-01,3849,1049
O036669,C01287,P00814,2023-10-19,2823,-35
O036670,C05858,P00161,2022-12-20,4121,558
O036671,C05956,P00551,2023-08-22,100,534
O036672,C01597,P01140,2023-12-27,2914,-299
O036673,C06910,P01617,2022-07-25,4267,956
O036674,C04907,P01373,2022-10-07,3894,511
O036675,C04896,P01254,2024-01-16,4871,-473
O036676,C06003,P01134,2022-06-24,4308,779
O036677,C03989,P01457,2023-04-19,65,78
O036678,C02874,P00840,2022-03-28,1057,878
O036679,C00925,P01754,2023-01-15,2368,-114
O036680,C03895,P00921,2022-06-03,1230,394
O036681,C03865,P01837,2023-05-26,2660,197
O036682,C06466,P00503,2022-04-23,295,260
O036683,C07929,P00098,2024-06-21,3112,997
O036684,C03724,P00688,2022-05-21,4807,987
O036685,C09966,P01054,2023-07-18,1808,-389
O036686,C08556,P01287,2023-03-11,2059,771
O036687,C00892,P00254,2022-07-28,3098,540
O036688,C05863,P01555,2022-01-03,158,1481
O036689,C09396,P01090,2022-08-19,1534,-172
O036690,C01138,P00316,2022-12-12,3148,165
O036691,C08713,P00857,2022-07-04,369,-322
O036692,C02527,P00277,2024-05-07,462,1157
O036693,C05744,P00263,2023-11-27,2654,-323
O036694,C04822,P01155,2023-02-05,4492,-149
O036695,C07587,P01448,2022-03-18,1411,1158
O036696,C06785,P00308,2022-12-16,3646,1279
O036697,C03603,P01413,2022-12-25,621,918
O036698,C02667,P00592,2024-01-12,4068,-73
O036699,C06510,P01450,2023-05-03,361,983
O036700,C02453,P00966,2023-11-18,3054,772
O036701,C03405,P00607,2023-03-29,1863,1292
O036702,C03330,P00956,2023-04-21,1080,-360
O036703,C02539,P01721,2023-10-17,3019,230
O036704,C08821,P01709,2022-04-04,648,1079
O036705,C08576,P01108,2022-02-25,378,40
O036706,C08079,P00706,2023-01-11,993,-469
O036707,C00593,P01140,2022-10-22,2446,132
O036708,C04516,P01076,2022-05-02,3014,931
O036709,C00498,P00281,2022-08-08,1704,1235
O036710,C06369,P00219,2024-06-09,4872,400
O036711,C08088,P01207,2023-10-18,568,1017
O036712,C05176,P00325,2024-06-04,3939,1350
O036713,C05690,P00119,2023-02-20,2291,-168
O036714,C00369,P01780,2023-01-28,2802,1039
O036715,C03659,P01642,2022-09-10,2385,1366
O036716,C06188,P00695,2022-11-10,649,-111
O036717,C07892,P00561,2023-11-20,762,210
O036718,C08233,P01257,2022-01-20,2046,253
O036719,C03270,P00194,2023-01-20,3207,1334
O036720,C05658,P01595,2023-01-18,3664,42
O036721,C07397,P00535,2024-05-17,864,663
O036722,C07692,P00455,2024-07-04,4615,1452
O036723,C04981,P01224,2024-09-20,3096,1243
