TransactionID,Date,AccountID,TransactionType,Amount
T067689,2021-09-15,A004,Deposit,-4507
T067690,2024-01-24,A004,Deposit,-3842
T067691,2021-08-30,A004,Withdrawal,-2561
T067692,2023-09-21,A003,Deposit,1538
T067693,2022-11-06,A004,Deposit,3873
T067694,2023-10-05,A001,Withdrawal,-672
T067695,2021-02-28,A003,Withdrawal,-2922
T067696,2024-01-11,A003,Deposit,8342
T067697,2023-01-11,A003,Withdrawal,-1419
T067698,2022-04-20,A004,Deposit,7487
T067699,2023-08-29,A004,Withdrawal,-4554
T067700,2022-09-18,A002,Deposit,7576
T067701,2023-05-05,A001,Withdrawal,-1754
T067702,2022-12-09,A002,Withdrawal,-107
T067703,2021-03-17,A003,Withdrawal,-3552
T067704,2022-01-23,A003,Deposit,3106
T067705,2023-08-08,A003,Withdrawal,6301
T067706,2022-07-11,A003,Deposit,9049
T067707,2021-02-03,A001,Deposit,-3940
T067708,2022-06-20,A003,Withdrawal,9538
T067709,2021-03-08,A002,Deposit,7079
T067710,2022-01-01,A001,Deposit,7834
T067711,2021-04-30,A002,Deposit,5074
T067712,2021-04-29,A002,Withdrawal,-2267
T067713,2022-08-11,A002,Deposit,-4801
T067714,2023-02-10,A003,Withdrawal,3078
T067715,2023-12-03,A004,Deposit,2033
T067716,2024-02-29,A001,Withdrawal,-3744
T067717,2023-02-13,A003,Withdrawal,4117
T067718,2023-10-04,A001,Withdrawal,4693
T067719,2023-07-29,A002,Deposit,405
T067720,2023-05-25,A003,Deposit,-3557
T067721,2022-07-02,A003,Withdrawal,-3987
T067722,2023-02-28,A002,Deposit,6311
T067723,2021-11-25,A003,Deposit,8479
T067724,2022-05-09,A002,Deposit,-1062
T067725,2021-05-27,A001,Withdrawal,2903
T067726,2022-05-10,A002,Deposit,-1375
T067727,2021-01-31,A002,Deposit,1550
T067728,2022-02-25,A002,Deposit,3258
T067729,2023-07-09,A004,Withdrawal,-3005
T067730,2024-01-15,A004,Deposit,-2231
T067731,2024-04-11,A004,Withdrawal,265
T067732,2021-10-01,A004,Withdrawal,3927
T067733,2023-07-16,A003,Withdrawal,1453
T067734,2021-05-12,A001,Deposit,-3804
T067735,2021-06-05,A004,Deposit,9059
T067736,2021-07-16,A004,Deposit,5329
T067737,2021-01-31,A001,Withdrawal,4451
T067738,2023-03-27,A003,Deposit,-1176
T067739,2023-03-17,A003,Deposit,-806
T067740,2024-01-07,A001,Withdrawal,8908
T067741,2022-08-31,A001,Withdrawal,7471
T067742,2023-10-10,A001,Deposit,7574
T067743,2021-12-09,A002,Withdrawal,5045
T067744,2021-08-21,A001,Deposit,4094
T067745,2023-11-09,A004,Withdrawal,-4716
T067746,2024-02-13,A001,Deposit,9234
T067747,2023-03-30,A004,Deposit,8251
T067748,2023-12-09,A001,Withdrawal,7087
T067749,2021-06-04,A001,Deposit,-1350
T067750,2021-11-01,A003,Deposit,1254
T067751,2022-05-01,A004,Deposit,6752
T067752,2021-04-24,A001,Deposit,-4671
T067753,2023-02-15,A001,Deposit,768
T067754,2022-01-11,A003,Withdrawal,4615
T067755,2024-01-05,A001,Deposit,2460
T067756,2021-12-18,A004,Withdrawal,1402
T067757,2021-01-12,A004,Withdrawal,-2995
T067758,2022-01-20,A001,Deposit,4197
T067759,2022-04-03,A002,Withdrawal,9284
T067760,2021-04-19,A002,Deposit,2560
T067761,2023-10-01,A002,Deposit,2788
T067762,2021-01-08,A001,Withdrawal,1608
T067763,2022-01-03,A004,Withdrawal,5093
T067764,2022-06-19,A004,Withdrawal,68
T067765,2023-03-12,A004,Withdrawal,-1604
T067766,2024-03-28,A002,Deposit,438
T067767,2022-02-14,A003,Deposit,-4659
T067768,2021-07-31,A004,Withdrawal,8313
T067769,2021-02-25,A002,Withdrawal,-2732
T067770,2022-04-04,A002,Withdrawal,-1903
T067771,2022-05-03,A003,Withdrawal,2338
T067772,2023-10-29,A001,Withdrawal,3299
T067773,2021-08-19,A003,Withdrawal,724
T067774,2023-03-10,A003,Deposit,-4650
T067775,2023-05-19,A001,Withdrawal,407
T067776,2022-06-26,A004,Withdrawal,3009
T067777,2023-02-26,A002,Deposit,690
T067778,2021-06-12,A003,Withdrawal,4482
T067779,2023-06-10,A004,Withdrawal,-2461
T067780,2023-02-25,A004,Withdrawal,679
T067781,2024-04-11,A004,Withdrawal,-3869
T067782,2023-08-24,A003,Deposit,-889
T067783,2021-08-21,A001,Deposit,-1121
T067784,2021-06-21,A003,Deposit,5198
T067785,2021-07-19,A002,Deposit,-4370
T067786,2021-06-17,A002,Withdrawal,-1546
T067787,2022-06-10,A001,Deposit,9342
T067788,2022-10-20,A001,Deposit,9566
T067789,2022-12-04,A001,Deposit,2447
T067790,2021-01-15,A002,Deposit,7678
T067791,2022-04-25,A002,Withdrawal,-254
T067792,2023-10-24,A004,Deposit,5522
T067793,2022-12-30,A002,Withdrawal,8311
T067794,2023-12-27,A004,Withdrawal,1903
T067795,2022-07-20,A003,Deposit,1496
T067796,2023-08-04,A001,Withdrawal,3068
T067797,2023-09-18,A001,Deposit,3089
T067798,2023-11-21,A004,Withdrawal,-3948
T067799,2022-11-28,A002,Deposit,7118
T067800,2023-10-28,A004,Withdrawal,5375
T067801,2024-02-22,A003,Deposit,-1774
T067802,2022-06-16,A004,Withdrawal,2143
T067803,2023-10-03,A004,Withdrawal,-305
T067804,2022-06-02,A001,Deposit,3838
T067805,2021-04-18,A002,Deposit,4719
T067806,2022-05-12,A003,Deposit,3784
T067807,2023-02-21,A002,Withdrawal,8383
T067808,2023-12-24,A001,Withdrawal,-1110
T067809,2021-02-08,A004,Withdrawal,-1528
T067810,2022-09-19,A004,Deposit,9029
T067811,2022-03-24,A002,Withdrawal,-4651
T067812,2021-11-17,A002,Deposit,-1747
T067813,2023-02-20,A001,Withdrawal,3686
T067814,2023-03-28,A001,Deposit,5098
T067815,2022-07-25,A001,Deposit,5785
T067816,2022-04-07,A001,Deposit,1976
T067817,2023-02-08,A001,Deposit,2450
T067818,2021-04-27,A003,Withdrawal,761
T067819,2024-02-18,A003,Withdrawal,7232
T067820,2024-03-09,A001,Deposit,-43
T067821,2023-08-25,A001,Withdrawal,1637
T067822,2023-05-10,A004,Deposit,-4508
T067823,2022-09-26,A003,Withdrawal,-1016
T067824,2021-04-08,A003,Deposit,2052
T067825,2023-03-16,A003,Deposit,-3955
T067826,2022-08-03,A004,Withdrawal,-2278
T067827,2021-09-11,A004,Deposit,-2314
T067828,2023-07-08,A003,Deposit,-4809
T067829,2023-12-20,A004,Deposit,6700
T067830,2023-02-03,A004,Withdrawal,8007
T067831,2022-04-27,A004,Withdrawal,7327
T067832,2023-02-09,A001,Withdrawal,4983
T067833,2021-10-19,A002,Withdrawal,-190
T067834,2022-07-25,A002,Withdrawal,-2663
T067835,2023-03-29,A001,Withdrawal,3136
T067836,2021-12-01,A002,Withdrawal,7909
T067837,2021-04-23,A002,Deposit,-905
T067838,2023-01-08,A001,Withdrawal,7871
T067839,2023-12-14,A001,Deposit,9800
T067840,2023-01-20,A004,Deposit,7906
T067841,2022-12-01,A003,Deposit,-552
T067842,2022-06-20,A001,Deposit,3650
T067843,2022-04-03,A004,Deposit,-4332
T067844,2022-10-30,A001,Deposit,1918
T067845,2022-07-30,A001,Withdrawal,4567
T067846,2023-04-23,A003,Withdrawal,7514
T067847,2024-03-11,A002,Deposit,6783
T067848,2021-06-06,A003,Deposit,1598
T067849,2022-03-21,A004,Withdrawal,2349
T067850,2022-07-09,A003,Withdrawal,-2578
T067851,2022-08-11,A002,Deposit,1132
T067852,2021-07-12,A003,Deposit,-3456
T067853,2023-09-09,A002,Withdrawal,6518
T067854,2023-06-25,A002,Deposit,4835
T067855,2023-07-22,A004,Deposit,3193
T067856,2021-12-20,A004,Deposit,8095
T067857,2022-05-31,A002,Deposit,5285
T067858,2023-01-09,A001,Withdrawal,2182
T067859,2022-11-01,A003,Deposit,-4306
T067860,2022-11-24,A003,Deposit,8438
T067861,2022-04-12,A002,Deposit,5396
T067862,2021-02-05,A002,Deposit,6769
T067863,2022-12-11,A002,Withdrawal,-339
T067864,2022-05-22,A004,Deposit,975
T067865,2023-12-31,A001,Withdrawal,1718
T067866,2022-02-24,A002,Deposit,7002
T067867,2022-01-28,A003,Deposit,-2254
T067868,2021-12-26,A004,Withdrawal,7181
T067869,2022-11-15,A002,Deposit,3535
T067870,2021-08-04,A003,Withdrawal,1517
T067871,2024-02-29,A002,Withdrawal,1654
T067872,2023-08-19,A002,Deposit,-1778
T067873,2022-10-18,A001,Withdrawal,7685
T067874,2023-05-22,A001,Withdrawal,6904
T067875,2022-02-07,A004,Deposit,2557
T067876,2023-12-25,A003,Withdrawal,6987
T067877,2021-07-18,A004,Deposit,-2404
T067878,2022-11-02,A001,Deposit,7835
T067879,2023-09-20,A002,Deposit,2034
T067880,2021-11-03,A001,Withdrawal,-3497
T067881,2021-04-15,A003,Deposit,5172
T067882,2021-06-18,A003,Withdrawal,1383
T067883,2023-02-05,A003,Withdrawal,-1517
T067884,2021-05-04,A003,Withdrawal,-2795
T067885,2022-08-30,A001,Deposit,-3067
T067886,2023-10-26,A001,Withdrawal,-244
T067887,2023-09-16,A003,Deposit,5037
T067888,2021-11-18,A003,Withdrawal,-4986
T067889,2021-06-24,A002,Withdrawal,6097
T067890,2023-11-02,A001,Deposit,-2739
T067891,2021-06-25,A002,Withdrawal,291
T067892,2021-12-25,A004,Withdrawal,6415
T067893,2021-02-05,A002,Deposit,5152
T067894,2021-01-17,A001,Withdrawal,8825
T067895,2021-04-19,A002,Withdrawal,-1298
T067896,2023-09-28,A003,Deposit,9703
T067897,2022-09-21,A001,Withdrawal,9094
T067898,2021-06-20,A004,Withdrawal,8191
T067899,2021-08-18,A002,Deposit,-3372
T067900,2023-07-11,A003,Withdrawal,-1982
T067901,2023-09-20,A004,Deposit,1077
T067902,2022-08-29,A001,Deposit,4611
T067903,2023-12-07,A001,Deposit,-3891
T067904,2022-05-12,A003,Withdrawal,-585
T067905,2022-02-23,A003,Deposit,-494
T067906,2022-03-28,A003,Withdrawal,-431
T067907,2022-02-26,A004,Deposit,-125
T067908,2023-11-12,A004,Withdrawal,1380
T067909,2023-10-04,A001,Deposit,557
T067910,2022-07-07,A003,Withdrawal,243
T067911,2023-11-23,A003,Withdrawal,8555
T067912,2021-08-12,A004,Withdrawal,9069
T067913,2022-05-05,A004,Deposit,-4818
T067914,2022-07-26,A001,Withdrawal,-3801
T067915,2022-06-01,A004,Deposit,-3640
T067916,2024-01-22,A003,Withdrawal,9990
T067917,2021-02-27,A001,Deposit,-4170
T067918,2021-01-01,A002,Withdrawal,-3814
T067919,2022-01-20,A003,Withdrawal,5172
T067920,2021-03-05,A003,Withdrawal,-4655
T067921,2021-07-31,A004,Withdrawal,7418
T067922,2024-03-21,A004,Deposit,9509
T067923,2023-09-04,A002,Withdrawal,-259
T067924,2023-01-14,A002,Withdrawal,2829
T067925,2023-04-10,A003,Deposit,-3255
T067926,2023-04-02,A001,Deposit,6165
T067927,2022-08-20,A004,Withdrawal,-4369
T067928,2022-10-23,A003,Deposit,-2628
T067929,2022-05-22,A002,Withdrawal,4880
T067930,2021-12-08,A004,Withdrawal,1306
T067931,2023-07-02,A001,Withdrawal,8627
T067932,2023-08-04,A001,Withdrawal,4500
T067933,2023-03-07,A002,Withdrawal,-4873
T067934,2022-06-25,A003,Deposit,-828
T067935,2022-06-04,A004,Deposit,-133
T067936,2021-02-21,A001,Deposit,9034
T067937,2021-07-27,A001,Deposit,5005
T067938,2024-02-17,A002,Withdrawal,-3576
T067939,2022-02-06,A003,Withdrawal,2221
T067940,2022-09-18,A003,Withdrawal,7182
T067941,2023-12-10,A001,Deposit,-3706
T067942,2021-03-25,A003,Deposit,1427
T067943,2021-09-28,A001,Withdrawal,-442
T067944,2024-02-22,A004,Withdrawal,7368
T067945,2024-01-11,A002,Withdrawal,-2483
T067946,2021-09-05,A003,Withdrawal,6677
T067947,2021-07-15,A002,Withdrawal,6176
T067948,2023-01-01,A003,Deposit,9854
T067949,2022-09-05,A002,Withdrawal,1452
T067950,2024-01-21,A002,Withdrawal,-3179
T067951,2022-10-29,A003,Deposit,-3832
T067952,2023-10-14,A001,Deposit,4574
T067953,2021-05-07,A002,Withdrawal,9211
T067954,2022-12-24,A002,Deposit,-1601
T067955,2021-07-12,A002,Deposit,1934
T067956,2023-11-19,A002,Deposit,4217
T067957,2023-12-02,A003,Deposit,8535
T067958,2022-03-16,A001,Deposit,-3868
T067959,2022-03-31,A004,Deposit,7220
T067960,2023-03-13,A001,Deposit,-325
T067961,2023-12-09,A003,Deposit,-445
T067962,2022-03-03,A004,Deposit,4870
T067963,2023-07-11,A001,Withdrawal,5547
T067964,2023-12-11,A003,Deposit,2157
T067965,2021-04-26,A002,Deposit,9305
T067966,2021-12-18,A003,Withdrawal,54
T067967,2022-10-26,A002,Withdrawal,-1247
T067968,2022-10-25,A002,Deposit,5214
T067969,2021-07-27,A002,Withdrawal,-3071
T067970,2022-01-16,A003,Withdrawal,8515
T067971,2022-03-25,A004,Deposit,2701
T067972,2021-09-30,A002,Deposit,-3879
T067973,2023-09-24,A004,Deposit,7607
T067974,2022-08-10,A002,Deposit,8651
T067975,2023-11-21,A002,Deposit,2596
T067976,2024-01-20,A002,Withdrawal,6499
T067977,2022-09-05,A004,Withdrawal,-3769
T067978,2024-01-19,A001,Withdrawal,-868
T067979,2023-04-02,A003,Withdrawal,940
T067980,2024-02-14,A001,Withdrawal,-935
T067981,2022-12-10,A001,Withdrawal,-1313
T067982,2022-06-19,A003,Withdrawal,6527
T067983,2022-05-05,A004,Deposit,-2330
T067984,2022-06-13,A001,Withdrawal,-367
T067985,2022-11-07,A004,Withdrawal,-656
T067986,2022-04-03,A001,Deposit,6683
T067987,2022-04-26,A003,Deposit,3791
T067988,2024-02-11,A002,Withdrawal,2643
T067989,2022-12-03,A001,Deposit,7993
T067990,2021-09-13,A002,Deposit,-4033
T067991,2024-01-05,A003,Deposit,-664
T067992,2021-03-29,A003,Deposit,3478
T067993,2021-08-29,A004,Withdrawal,5674
T067994,2021-12-13,A004,Deposit,2231
T067995,2022-01-08,A001,Withdrawal,1399
T067996,2021-07-24,A004,Deposit,-4726
T067997,2023-06-16,A003,Withdrawal,-4896
T067998,2023-10-31,A002,Deposit,1638
T067999,2024-04-06,A003,Withdrawal,7279
T068000,2024-03-14,A001,Withdrawal,3544
T068001,2023-02-13,A002,Deposit,6003
T068002,2022-06-24,A004,Withdrawal,9873
T068003,2023-07-13,A004,Withdrawal,855
T068004,2022-07-13,A003,Deposit,-2264
T068005,2022-02-21,A002,Deposit,-4660
T068006,2024-02-26,A002,Deposit,8005
T068007,2021-08-26,A004,Deposit,-1824
T068008,2023-07-17,A001,Deposit,6040
T068009,2022-02-16,A004,Deposit,6841
T068010,2023-09-04,A003,Deposit,165
T068011,2021-12-02,A002,Withdrawal,2523
T068012,2023-11-21,A002,Withdrawal,-1247
T068013,2021-03-08,A001,Withdrawal,6080
T068014,2023-12-10,A004,Deposit,6594
T068015,2021-01-20,A004,Deposit,7011
T068016,2023-05-01,A001,Withdrawal,-657
T068017,2023-02-16,A003,Deposit,8007
T068018,2023-06-11,A002,Withdrawal,2277
T068019,2022-08-20,A003,Deposit,7861
T068020,2023-10-21,A001,Withdrawal,4098
T068021,2023-10-22,A001,Withdrawal,3640
T068022,2023-04-07,A001,Withdrawal,4633
T068023,2021-09-14,A004,Withdrawal,7215
T068024,2021-05-22,A002,Deposit,6921
T068025,2023-02-15,A001,Withdrawal,992
T068026,2023-07-30,A002,Deposit,9565
T068027,2021-09-25,A002,Deposit,1216
T068028,2022-09-22,A001,Deposit,-2306
T068029,2021-03-14,A003,Withdrawal,-1624
T068030,2021-08-08,A001,Withdrawal,4115
T068031,2021-07-24,A003,Withdrawal,-1472
T068032,2023-01-11,A003,Deposit,-3214
T068033,2021-10-16,A003,Deposit,8374
T068034,2021-11-13,A004,Withdrawal,1043
T068035,2022-03-30,A002,Withdrawal,6636
T068036,2021-03-10,A001,Deposit,-3792
T068037,2023-09-25,A002,Deposit,5113
T068038,2023-03-29,A002,Withdrawal,4794
T068039,2021-11-03,A004,Deposit,5287
T068040,2024-01-13,A003,Withdrawal,1767
T068041,2021-06-21,A001,Withdrawal,-4999
T068042,2023-11-11,A004,Deposit,4585
T068043,2021-12-31,A003,Deposit,3615
T068044,2023-01-16,A002,Deposit,5806
T068045,2024-03-14,A002,Deposit,-4587
T068046,2023-01-22,A003,Withdrawal,212
T068047,2022-10-11,A004,Withdrawal,8186
T068048,2023-08-26,A003,Deposit,-4815
T068049,2021-09-23,A002,Withdrawal,-2372
T068050,2021-02-06,A004,Deposit,4189
T068051,2023-03-06,A003,Deposit,664
T068052,2021-09-10,A003,Withdrawal,-2893
T068053,2023-11-21,A003,Deposit,-1670
T068054,2022-08-31,A002,Withdrawal,9683
T068055,2023-04-18,A002,Withdrawal,-1002
T068056,2022-06-21,A004,Deposit,690
T068057,2021-06-19,A002,Withdrawal,-1087
T068058,2021-05-13,A001,Deposit,7435
T068059,2024-03-18,A001,Withdrawal,1293
T068060,2022-11-14,A001,Deposit,-591
T068061,2024-04-08,A002,Withdrawal,5738
T068062,2023-08-16,A004,Withdrawal,7771
T068063,2022-09-01,A002,Withdrawal,3735
T068064,2022-06-02,A004,Withdrawal,2863
T068065,2022-03-19,A003,Withdrawal,1398
T068066,2023-03-01,A002,Deposit,6117
T068067,2024-03-07,A002,Deposit,9187
T068068,2023-02-02,A003,Withdrawal,-2324
T068069,2021-06-14,A002,Withdrawal,-857
T068070,2021-04-06,A002,Withdrawal,1866
T068071,2022-12-18,A004,Withdrawal,3600
T068072,2021-03-09,A001,Withdrawal,8976
T068073,2021-08-31,A002,Withdrawal,7067
T068074,2021-12-07,A003,Withdrawal,3945
T068075,2021-03-20,A004,Withdrawal,6194
T068076,2023-10-18,A001,Withdrawal,2337
T068077,2022-12-30,A003,Withdrawal,4837
T068078,2023-10-03,A003,Withdrawal,-2726
T068079,2024-04-08,A004,Withdrawal,8501
T068080,2023-06-30,A001,Withdrawal,7316
T068081,2021-04-07,A001,Withdrawal,3086
T068082,2022-09-29,A004,Deposit,6064
T068083,2024-01-13,A003,Withdrawal,-1605
T068084,2022-07-30,A003,Deposit,8191
T068085,2022-12-01,A001,Deposit,-4269
T068086,2023-01-12,A003,Deposit,-2641
T068087,2022-10-08,A001,Deposit,2486
T068088,2022-04-06,A003,Withdrawal,3584
T068089,2021-12-19,A004,Deposit,4608
T068090,2024-01-17,A004,Withdrawal,4624
T068091,2024-02-17,A002,Deposit,1961
T068092,2023-11-08,A002,Withdrawal,1342
T068093,2021-03-26,A004,Deposit,-2987
T068094,2024-04-02,A003,Withdrawal,-4082
T068095,2024-01-10,A004,Deposit,494
T068096,2022-06-05,A001,Deposit,1203
T068097,2023-09-11,A004,Deposit,7672
T068098,2022-04-09,A003,Withdrawal,-2079
T068099,2023-05-20,A001,Withdrawal,4313
T068100,2022-07-11,A003,Withdrawal,2029
T068101,2023-09-12,A002,Withdrawal,9207
T068102,2022-10-16,A003,Deposit,-2725
T068103,2022-01-16,A003,Withdrawal,5010
T068104,2022-10-25,A002,Deposit,2030
T068105,2021-06-08,A002,Deposit,-3403
T068106,2022-09-14,A001,Withdrawal,6588
T068107,2024-02-27,A003,Withdrawal,1857
T068108,2021-10-11,A001,Withdrawal,-3818
T068109,2023-02-03,A002,Withdrawal,-3330
T068110,2022-05-26,A004,Withdrawal,9721
T068111,2021-10-03,A004,Withdrawal,-4481
T068112,2023-10-11,A001,Deposit,-1569
T068113,2022-05-26,A004,Withdrawal,-2658
T068114,2023-10-23,A001,Withdrawal,-57
T068115,2021-02-27,A002,Deposit,4631
T068116,2023-08-09,A001,Deposit,-4952
T068117,2021-03-07,A001,Deposit,2315
T068118,2022-12-09,A001,Withdrawal,5866
T068119,2021-01-23,A004,Deposit,6659
T068120,2021-09-20,A001,Deposit,6465
T068121,2023-01-13,A003,Withdrawal,7870
T068122,2021-02-04,A004,Deposit,2184
T068123,2021-02-13,A001,Withdrawal,-1041
T068124,2022-12-29,A001,Deposit,7520
T068125,2023-11-26,A001,Deposit,-1623
T068126,2021-04-13,A004,Deposit,3320
T068127,2022-04-16,A001,Withdrawal,3073
T068128,2021-12-18,A002,Deposit,-1156
T068129,2021-07-30,A002,Deposit,7425
T068130,2021-02-12,A004,Withdrawal,4568
T068131,2023-08-13,A001,Withdrawal,2813
T068132,2023-09-22,A003,Withdrawal,-143
T068133,2022-06-25,A003,Withdrawal,2720
T068134,2022-06-08,A002,Deposit,4004
T068135,2022-03-12,A001,Withdrawal,9618
T068136,2023-12-19,A001,Withdrawal,7018
T068137,2024-01-13,A003,Withdrawal,-1449
T068138,2021-12-01,A002,Withdrawal,-4265
T068139,2022-07-15,A002,Withdrawal,797
T068140,2024-01-11,A003,Deposit,301
T068141,2024-01-20,A004,Withdrawal,9036
T068142,2023-11-04,A003,Withdrawal,5741
T068143,2021-11-20,A002,Withdrawal,-2988
T068144,2023-10-14,A003,Withdrawal,1231
T068145,2022-02-21,A003,Deposit,-3747
T068146,2022-03-31,A004,Deposit,381
T068147,2023-08-10,A001,Withdrawal,5717
T068148,2022-08-09,A001,Withdrawal,6244
T068149,2021-06-27,A002,Withdrawal,5249
T068150,2021-05-20,A004,Deposit,-2944
T068151,2022-02-16,A004,Withdrawal,-1915
T068152,2023-05-27,A002,Deposit,9250
T068153,2022-07-16,A002,Deposit,-1048
T068154,2022-09-02,A003,Withdrawal,3529
T068155,2023-08-23,A002,Withdrawal,-3092
T068156,2022-08-09,A004,Withdrawal,2693
T068157,2024-02-22,A001,Withdrawal,447
T068158,2024-04-06,A003,Withdrawal,5687
T068159,2024-01-10,A002,Withdrawal,5731
T068160,2023-01-28,A001,Deposit,-2971
T068161,2023-12-24,A004,Deposit,-2237
T068162,2023-11-10,A004,Deposit,8031
T068163,2022-01-24,A003,Withdrawal,-4926
T068164,2022-09-12,A002,Withdrawal,9929
T068165,2022-03-19,A001,Withdrawal,-2277
T068166,2022-08-17,A003,Deposit,8569
T068167,2023-11-13,A002,Withdrawal,-4977
T068168,2023-10-07,A002,Withdrawal,3147
T068169,2021-07-19,A003,Deposit,7164
T068170,2023-08-22,A004,Deposit,7872
T068171,2023-04-28,A001,Withdrawal,447
T068172,2023-11-26,A003,Withdrawal,2591
T068173,2021-11-13,A001,Deposit,6810
T068174,2021-08-05,A003,Withdrawal,6602
T068175,2021-04-10,A002,Deposit,5419
T068176,2022-06-23,A002,Deposit,9466
T068177,2021-05-16,A001,Withdrawal,-3847
T068178,2023-12-29,A004,Withdrawal,-3180
T068179,2021-08-17,A002,Deposit,-3228
T068180,2023-11-22,A004,Deposit,-1541
T068181,2021-03-23,A004,Withdrawal,-4315
T068182,2023-08-11,A004,Withdrawal,9103
T068183,2023-01-25,A003,Deposit,4806
T068184,2022-03-14,A003,Deposit,-657
T068185,2021-09-22,A003,Deposit,-2895
T068186,2023-03-09,A004,Deposit,-2234
T068187,2022-08-09,A001,Withdrawal,4995
T068188,2021-05-08,A004,Deposit,2049
T068189,2023-02-24,A004,Deposit,6657
T068190,2024-04-05,A003,Withdrawal,9743
T068191,2024-03-18,A004,Deposit,4981
T068192,2024-04-14,A003,Deposit,7505
T068193,2023-07-06,A004,Deposit,129
T068194,2021-09-23,A004,Deposit,3530
T068195,2023-02-03,A004,Deposit,-2128
T068196,2021-12-10,A004,Withdrawal,-1754
T068197,2022-05-30,A002,Withdrawal,1839
T068198,2022-05-30,A004,Deposit,4601
T068199,2021-03-18,A002,Withdrawal,1831
T068200,2022-07-16,A004,Withdrawal,-1208
T068201,2021-08-26,A001,Withdrawal,6371
T068202,2021-01-25,A003,Withdrawal,9369
T068203,2021-07-08,A004,Deposit,-3449
T068204,2021-01-17,A004,Deposit,704
T068205,2021-09-01,A001,Deposit,9730
T068206,2023-12-13,A001,Deposit,8232
T068207,2023-02-26,A003,Withdrawal,4864
T068208,2023-01-30,A003,Deposit,4145
T068209,2021-09-12,A004,Withdrawal,2533
T068210,2021-07-16,A002,Deposit,3168
T068211,2022-09-03,A004,Withdrawal,7361
T068212,2021-11-26,A003,Deposit,8579
T068213,2024-03-19,A001,Deposit,6375
T068214,2023-11-19,A003,Withdrawal,-881
T068215,2021-05-20,A003,Deposit,-4239
T068216,2021-12-11,A003,Withdrawal,5007
T068217,2023-06-13,A003,Deposit,2081
T068218,2023-05-22,A004,Deposit,-2578
T068219,2023-07-13,A001,Deposit,693
T068220,2023-12-19,A001,Deposit,-1939
T068221,2022-01-15,A004,Deposit,-785
T068222,2022-11-05,A003,Withdrawal,4780
T068223,2022-04-01,A001,Withdrawal,6362
T068224,2022-09-05,A001,Deposit,7711
T068225,2023-09-20,A003,Deposit,3999
T068226,2022-08-17,A004,Withdrawal,5211
T068227,2023-09-20,A004,Deposit,3316
T068228,2023-10-30,A001,Withdrawal,-4444
T068229,2022-02-23,A002,Deposit,-3149
T068230,2022-10-28,A001,Withdrawal,2147
T068231,2022-10-21,A002,Deposit,788
T068232,2021-10-26,A003,Withdrawal,7003
T068233,2022-05-21,A002,Withdrawal,8193
T068234,2021-01-05,A003,Withdrawal,4465
T068235,2024-01-16,A002,Deposit,3592
T068236,2022-05-12,A004,Withdrawal,3923
T068237,2022-04-15,A001,Deposit,-870
T068238,2021-10-02,A002,Withdrawal,2597
T068239,2021-11-07,A003,Withdrawal,-268
T068240,2021-06-06,A001,Deposit,1741
T068241,2021-08-03,A004,Withdrawal,-4856
T068242,2022-12-29,A001,Deposit,-4282
T068243,2022-08-28,A004,Withdrawal,50
T068244,2022-01-07,A002,Deposit,2460
T068245,2022-01-24,A003,Deposit,3859
T068246,2021-11-29,A002,Withdrawal,6948
T068247,2023-11-21,A003,Withdrawal,5347
T068248,2024-04-14,A003,Deposit,1737
T068249,2023-04-29,A002,Withdrawal,9239
